,SIndex,FullId,Station,Time,X,Y,Z,HPEs,HPEm,RMSE,SensorValue,SensorUnit,nBasic,RxDetected,nRxDetected,RxUsed,nRxUsed,Longitude,Latitude
49,1601,A69-1601-63815,VPS-001,2021-09-20 23:53:23,1606.62337084097,52.8274863756545,-38.1,2.7603660811198,4.69199454536451,1.65465229045714,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0016866431306,45.5341230754407
50,-2147483637,A69-1601-63815,VPS-001,2021-09-21 00:03:16,1606.63791935687,53.984663661327,-38.1,2.75230385276248,3.68239092840728,1.59271808349531,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0016864554426,45.5341334871089
51,-2147483604,A69-1601-63815,VPS-001,2021-09-21 00:13:58,1607.31257325278,52.9252889665164,-38.1,2.76396382333392,4.93834474696493,1.65856672395612,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0016778196191,45.5341239548174
52,-2147483574,A69-1601-63815,VPS-001,2021-09-21 00:24:19,1607.05842977669,55.5050512115497,-38.1,2.74035211559925,2.88020658055092,1.44282626588747,NA,NA,6,483815 480027 483846 483808 483884 483888 483871 480026 483829,9,480027 483846 483808 483884 483888,5,-84.0016810700481,45.5341471664011
53,-2147483549,A69-1601-63815,VPS-001,2021-09-21 00:33:58,1960.70398501703,-312.395017032405,-38.1,219.548337767907,513.117458920361,4.07171249738663,NA,NA,1,483815 483846 483888 480026,4,483846 483888 480026,3,-83.9971543059366,45.530836593758
54,-2147483522,A69-1601-63815,VPS-001,2021-09-21 00:44:14,1606.83950043469,56.0159347085918,-38.1,2.73430158657118,2.43645996766117,1.34015520900783,NA,NA,6,483815 480027 483846 483808 483884 483888 483871,7,480027 483846 483808 483884 483888,5,-84.00168387222,45.5341517632563
55,-2147483499,A69-1601-63815,VPS-001,2021-09-21 00:53:43,1608.21479479741,51.5404387514459,-38.1,2.77531675630793,6.59112595036481,1.55407555369368,NA,NA,6,483815 483846 480027 483808 483884 483888,6,483846 480027 483808 483884 483888,5,-84.0016662708092,45.5341114938668
56,-2147483474,A69-1601-63815,VPS-001,2021-09-21 01:03:38,1607.30074451271,49.3606632158694,-38.1,3.99099808549199,8.16582880934966,1.43987491967006,NA,NA,3,483815 483846 480027 483808 483888,5,483846 480027 483808 483888,4,-84.0016779754741,45.5340918821745
57,-2147483442,A69-1601-63815,VPS-001,2021-09-21 01:14:25,1608.51776422832,49.516005721358,-38.1,3.26160627111339,8.49936276614062,2.11179964695302,NA,NA,5,483815 483846 480027 483808 483884 480026,6,483846 480027 483808 483884 480026,5,-84.0016623946133,45.5340932788042
58,-2147483410,A69-1601-63815,VPS-001,2021-09-21 01:24:56,1605.84071017189,54.6078730635387,-38.1,2.74347061780533,2.74783511507694,1.38364110929011,NA,NA,6,483815 483846 480027 483808 483884 483888,6,483846 480027 483808 483884 483888,5,-84.0016966608012,45.5341390951172
59,-2147483382,A69-1601-63815,VPS-001,2021-09-21 01:34:54,1605.22977396176,55.8540670216434,-38.1,2.73023008944046,1.36002289268185,1.32678225915499,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0017044806647,45.5341503082547
60,-2147483356,A69-1601-63815,VPS-001,2021-09-21 01:45:49,1604.81897862767,55.8953487545024,-38.1,3.88823878922244,1.20082546588132,1.41874954390449,NA,NA,3,483815 483846 480027 483808 483888,5,483846 480027 483808 483888,4,-84.0017097397498,45.534150680043
61,-2147483325,A69-1601-63815,VPS-001,2021-09-21 01:56:34,1604.2103177061,57.8006281183327,-38.1,2.70912478330257,0.840450891737563,1.695712103871,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0017175296755,45.5341678232861
62,-2147483292,A69-1601-63815,VPS-001,2021-09-21 02:07:02,1604.22916644867,58.9059738392751,-38.1,2.6999051824497,1.86969896206496,2.07086597871536,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0017172870041,45.534177768597
63,-2147483259,A69-1601-63815,VPS-001,2021-09-21 02:16:54,1604.06680479751,60.1001212601534,-38.1,2.6900580214416,3.07175103850608,2.54733553740656,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0017193641393,45.5341885130566
64,-2147483223,A69-1601-63815,VPS-001,2021-09-21 02:27:34,1604.371680905,59.1904548956978,-38.1,2.69849524836011,2.12454136645956,1.96547638711777,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026 483829,9,483846 480027 483808 483884 483888,5,-84.0017154621356,45.5341803280863
65,-2147483185,A69-1601-63815,VPS-001,2021-09-21 02:37:53,1604.80292483681,58.6553798403514,-38.1,3.81889303053501,1.57864810719368,1.66783261263445,NA,NA,5,483815 483846 480027 483884 483888 480026,6,483846 480027 483884 483888 480026,5,-84.0017099418677,45.5341755133845
66,-2147483155,A69-1601-63815,VPS-001,2021-09-21 02:47:28,1604.22163248905,59.400777233546,-38.1,2.6960145218597,2.35581266728496,2.05526555681298,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026 483829,9,483846 480027 483808 483884 483888,5,-84.001717382846,45.5341822205877
67,-2147483125,A69-1601-63815,VPS-001,2021-09-21 02:57:34,1603.48961248113,59.9511804056093,-38.1,5.00597530148777,3.09281324510067,2.89332866668701,NA,NA,1,483815 483846 480027 483808,4,483846 480027 483808,3,-84.0017267537325,45.5341871734641
68,-2147483098,A69-1601-63815,VPS-001,2021-09-21 03:06:43,1603.76637507679,60.4579907397065,-38.1,3.51982786069941,3.48752791648863,2.93368629930755,NA,NA,2,483815 483846 480027 483808 483884,5,483846 480027 483808 483884,4,-84.0017232099002,45.5341917332408
69,-2147483066,A69-1601-63815,VPS-001,2021-09-21 03:15:58,1651.2823981579,8.87125140178347,-38.1,88.6120588934894,67.0752894941779,1.29389762878418,NA,NA,1,483815 483846 483888 480026,4,483846 483888 480026,3,-84.0011149623961,45.5337275397256
70,-2147483033,A69-1601-63815,VPS-001,2021-09-21 03:25:25,1604.36543409348,58.1262370820644,-38.1,2.70493167459928,1.08013284124815,1.45958241163321,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0017155434225,45.5341707528121
71,-2147482965,A69-1601-63815,VPS-001,2021-09-21 03:45:52,1602.83717973906,76.8860233627444,-38.1,5.34508593908383,19.8846195723904,11.0551477400095,NA,NA,2,483815 483846 480027 483884 483871 480026 483829,7,480027 483884 483871 480026,4,-84.0017350855522,45.534339544956
72,-2147482925,A69-1601-63815,VPS-001,2021-09-21 03:56:04,1605.15778738771,56.9576671250697,-38.1,2.71610885851685,0.523592121491597,0.824670783593495,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0017054008969,45.5341602379383
73,-2147482895,A69-1601-63815,VPS-001,2021-09-21 04:05:25,1606.28416963013,53.5267846989664,-38.1,2.74825034729556,3.91491365791667,1.18341641754857,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0016909848276,45.5341293676594
74,-2147482834,A69-1601-63815,VPS-001,2021-09-21 04:25:17,1605.70027411069,54.5829302292258,-38.1,2.73794237119154,2.71292390209153,1.08736799042028,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026 483829,9,483846 480027 483808 483884 483888,5,-84.00169845874,45.5341388708166
75,-2147482803,A69-1601-63815,VPS-001,2021-09-21 04:34:41,1605.01079829634,58.2463207101746,-38.1,5.03845232675503,1.21694094451722,1.76632404327393,NA,NA,1,483815 483846 480027 483808,4,483846 480027 483808,3,-84.0017072811078,45.5341718327023
76,-2147482775,A69-1601-63815,VPS-001,2021-09-21 04:44:25,1604.96771844264,58.1672586930998,-38.1,2.87689530870478,1.12879539112287,1.78347819306877,NA,NA,3,483815 483846 480027 483808 483884 483871,6,483846 480027 483808 483884 483871,5,-84.001707832728,45.5341711213807
77,-2147482740,A69-1601-63815,VPS-001,2021-09-21 04:54:51,1605.19939117012,60.6278186594277,-38.1,3.48233105766765,3.586013500007,3.50318530269144,NA,NA,2,483815 480027 483808 483884 483871,5,480027 483808 483884 483871,4,-84.0017048637368,45.5341932600213
78,-2147482706,A69-1601-63815,VPS-001,2021-09-21 05:04:40,1606.6045365965,43.9240917363532,-38.1,2.82271301297022,13.3044873244263,2.3119759755885,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.001686895279,45.5340429673307
79,-2147482667,A69-1601-63815,VPS-001,2021-09-21 05:15:14,1604.93476858146,53.9632920314164,-38.1,2.7379776195673,3.13388370141358,1.11989592161144,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0017082597551,45.5341332962985
80,-2147482600,A69-1601-63815,VPS-001,2021-09-21 05:34:26,1603.95201536232,58.3455473592416,-38.1,3.84902831725439,1.44146284860402,1.82994105826283,NA,NA,3,483815 483846 480027 483808 483888,5,483846 480027 483808 483888,4,-84.0017208358756,45.5341727264105
81,-2147482535,A69-1601-63815,VPS-001,2021-09-21 05:52:55,1605.08982330017,58.7527655322843,-38.1,2.69966682459541,1.72564838986794,1.6127003849322,NA,NA,6,483815 483846 480027 483808 483884 483888 483871 480026,8,483846 480027 483808 483884 483888,5,-84.0017062687779,45.5341763893614
82,-2147482475,A69-1601-63815,VPS-001,2021-09-21 06:12:32,1604.99237183631,60.1334357344094,-38.1,2.69298687202013,3.06844434307811,2.55315634211283,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0017075146786,45.534188812
83,-2147482446,A69-1601-63815,VPS-001,2021-09-21 06:21:35,1604.69173926857,58.0128238264848,-38.1,2.70635489563289,0.929590051763036,1.55161713455793,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0017113660955,45.5341697320954
84,-2147482386,A69-1601-63815,VPS-001,2021-09-21 06:39:43,1603.1801477521,64.2753846119087,-38.1,2.65779259669721,7.33982123314048,4.66214536900966,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0017307102785,45.5342260806774
85,-2147482358,A69-1601-63815,VPS-001,2021-09-21 06:48:49,1604.74110929197,56.5442589228233,-38.1,3.56356313424794,0.54760680944935,1.23780251104064,NA,NA,2,483815 483846 480027 483808 483884,5,483846 480027 483808 483884,4,-84.0017107358573,45.5341565186675
86,-2147482332,A69-1601-63815,VPS-001,2021-09-21 06:57:57,1605.7060632742,53.9920069751253,-38.1,3.20664665181223,3.26763555810861,1.26224017548641,NA,NA,5,483815 483846 480027 483808 483884 480026 483829,7,483846 480027 483808 483884 480026,5,-84.001698385356,45.5341335539907
87,-2147482306,A69-1601-63815,VPS-001,2021-09-21 07:07:10,1605.20100089963,57.3878218913926,-38.1,2.71433537101979,0.629378124538398,1.06011822308412,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0017048471318,45.5341641082102
88,-2147482277,A69-1601-63815,VPS-001,2021-09-21 07:16:32,1606.14327788102,56.9149791748593,-38.1,2.7196287784448,1.50312136605772,1.01250989095184,NA,NA,6,483815 480027 483846 483808 483884 483888 483871,7,480027 483846 483808 483884 483888,5,-84.0016927843762,45.5341598529979
89,-2147482246,A69-1601-63815,VPS-001,2021-09-21 07:26:13,1605.64885454128,58.3569790240502,-38.1,2.70538258247435,1.61811464594173,1.46987076918415,NA,NA,6,483815 480027 483846 483808 483884 483888,6,480027 483846 483808 483884 483888,5,-84.0016991123634,45.5341728277942
90,-2147482218,A69-1601-63815,VPS-001,2021-09-21 07:36:31,1606.3123025198,58.0208040059265,-38.1,2.88606951505605,1.90826321300278,1.69209811351242,NA,NA,3,483815 483846 480027 483808 483884 483871,6,483846 480027 483808 483884 483871,5,-84.0016906190984,45.5341698024889
91,-2147482193,A69-1601-63815,VPS-001,2021-09-21 07:46:06,1606.15379466998,55.7594478292279,-38.1,2.7296822178824,2.004294390185,1.07526638643437,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0016926511668,45.5341494561172
92,-2147482160,A69-1601-63815,VPS-001,2021-09-21 07:56:11,1606.1542707044,55.1217753631908,-38.1,2.73586415889872,2.47280213971689,1.10089609154249,NA,NA,6,483815 483846 480027 483808 483884 483888,6,483846 480027 483808 483884 483888,5,-84.0016926458616,45.5341437186708
93,-2147482132,A69-1601-63815,VPS-001,2021-09-21 08:05:18,1606.51864174887,54.275998123536,-38.1,2.7411950686315,3.37324975126231,1.16749593114819,NA,NA,6,483815 483846 480027 483808 483884 483888 480026,7,483846 480027 483808 483884 483888,5,-84.0016879821123,45.534136108489
94,-2147482103,A69-1601-63815,VPS-001,2021-09-21 08:14:29,1606.17149947122,54.1473646909083,-38.1,2.74498469603378,3.30768066681405,1.32793546460881,NA,NA,6,483815 483846 480027 483808 483884 483888 480026 483829,8,483846 480027 483808 483884 483888,5,-84.0016924264992,45.5341349514142
95,-2147482073,A69-1601-63815,VPS-001,2021-09-21 08:23:48,1603.82439580479,62.7780700465353,-38.1,2.67195635919812,5.75338843996663,3.83187953693947,NA,NA,6,483815 483846 480027 483808 483884 483888 483871,7,483846 480027 483808 483884 483888,5,-84.0017224642393,45.5342126080602
96,-2147482009,A69-1601-63815,VPS-001,2021-09-21 08:43:32,1604.01634639641,57.6158527113663,-38.1,2.71069167142277,0.826934913223687,1.57468740825735,NA,NA,6,483815 483846 480027 483808 483884 483888,6,483846 480027 483808 483884 483888,5,-84.0017200131882,45.534166160941
